ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7750593697031339 0.7211974124444188 0.9324298053979874 0.9268022914017949 0.08546360566260969 0.06823433935642242 0.9075661698977152 0.9730896316573592 0.8266685009002686 0.9568676845222983 0.8072162866592407 0.9981226394573847 0.9440693110227585 0.783895269036293 0.9973414207343012 0.03378580803120675 0.0654261441009084 0.010656330172258244 0.9799992442131042 0.96882164478302
1        0.7156559179226557 0.6849787451517118 0.9152669608592987 0.9322787761301189 0.0731725837503161 0.15550827980041504 0.7908389220635096 0.9265003275979788 0.6618447154760361 0.9479055562835157 0.710671991109848 0.99912245819966 0.9013436883687973 0.010152161121368408 0.9976161380764097 0.01857555833770785 0.03344308908450892 0.01184529103887555 0.9792188405990601 0.9684761166572571
2        0.7141277566552162 0.6559811447852202 0.8191252499818802 0.928642905636193 0.07100298117708281 0.09840518236160278 0.9274148841698965 0.946701837077021 0.7904268205165863 0.9569379195361485 0.7484054416418076 0.974741150935491 0.9852573275566101 0.005276083946228027 0.9948032568208873 0.017498246686459412 0.03198781541237812 0.010656330172258244 0.9846947193145752 0.96882164478302
3        0.7481456194072962 0.70497883940416 0.8803475052118301 0.9291648313622264 0.06223229020833965 0.06695808470249176 0.9104121774435043 0.9605696669853083 0.8288504183292389 0.9621932283629064 0.8426423370838165 0.970907075330615 0.9760497808456421 0.9893253436312079 0.998251260840334 0.016509864526420875 0.06089595576153197 0.01108914456635729 0.9888484477996826 0.9743727445602417
4        0.7902937989149775 0.7394570904999531 0.8796026110649109 0.9387579093460983 0.04922168814774719 0.05125650763511658 0.7960454672574997 0.9389013163875664 0.6970962285995483 0.962434163480598 0.8156144320964813 0.9123839390064988 0.9129857271909714 0.004870057106018066 0.3066195845603943 0.014063281657089238 0.06368212208979661 0.007687836288605544 0.9909642083304269 0.9762206077575684
5        0.7129232659935951 0.6687611012208414 0.8420586585998535 0.9301198686783513 0.0577109158039093 0.12055915594100952 0.8632409870624542 0.9311726770688686 0.7717159390449524 0.9177943413162248 0.7717159390449524 0.9733888059854507 0.9507073909044266 0.9868502933532 0.9976165650878102 0.013941632825286713 0.02871523274239029 0.013820485426466963 0.9853334625562032 0.9762206077575684
6        0.735392864793539 0.6759005335277353 0.863995186984539 0.923458260963264 0.07113684559690536 0.06136409938335419 0.8200746811926365 0.9103598624016676 0.6640239506959915 0.8874717722015038 0.7072929441928864 0.9555761329829693 0.9316394925117493 0.3474094271659851 0.9988782064756379 0.017206392801685847 0.06615583979553669 0.009039245062637584 0.9911810457706451 0.9823155999183655
7        0.7075474001467228 0.6766963152271086 0.9019564837217331 0.930142163642143 0.10135977798038054 0.2248990386724472 0.948912650346756 0.9802699591073178 0.8978252410888672 0.9354673783030201 0.7692878246307373 0.9946226937075456 0.9550259113311768 0.9893253436312079 0.9982692892663181 0.020861461713685157 0.027168393915957312 0.01108914456635729 0.9838724136352539 0.9743727445602417
8        0.7587744370102882 0.7131309921952707 0.8913534134626389 0.9355870274694886 0.055148119511811644 0.06863422691822052 0.7952892541885376 0.9263806546966222 0.7063737511634827 0.9258002484661292 0.7063737511634827 0.9774826119343439 0.9447564780712128 0.008381545543670654 0.9920070292428136 0.014648989794281751 0.049258502605412736 0.010270351066244368 0.9900636196136474 0.9743727445602417
9        0.7568465963006019 0.7151843409695962 0.8676431775093079 0.9342556969836505 0.04713678801501242 0.03134293854236603 0.7861081480979919 0.8915892351944423 0.6607204079627991 0.9365878607929154 0.7409510910511017 0.9684105197588603 0.900939866900444 0.6387402415275574 0.9980104628484696 0.016284720191255354 0.06740575882306903 0.0038575590686664406 0.9710997104644775 0.9022482633590698
10       0.8318495377898216 0.7560299308202003 0.9287556707859039 0.9457294632357063 0.06513843685388565 0.06935171782970428 0.761579617857933 0.9546240940659514 0.7015472948551178 0.8502990884327416 0.6045460775494576 0.8527348811427752 0.8905231803655624 0.5843376219272614 0.9979130835272372 0.02050637621910016 0.05222219830368465 0.017444142601516496 0.9847089648246765 0.9667919278144836
11       0.7040332593023777 0.6439127821223223 0.8819824606180191 0.9111143566020157 0.12031478683153785 0.2507230406627059 0.963641494512558 0.9854471900424002 0.9272829294204712 0.9260349770380532 0.6873339861631393 0.9678646046668291 0.971124678850174 0.9867257392033935 0.9988037642324343 0.02975488407485518 0.04770072075027101 0.01108914456635729 0.979149729013443 0.9743727445602417
12       0.7681154869496822 0.739457585869114 0.922062411904335 0.9448633379105366 0.03427242301404476 0.10191050171852112 0.7594406716525555 0.921088338146651 0.7263443619012833 0.8731961709526145 0.7035776823759079 0.9772833194583654 0.9392515569925308 0.08217716217041016 0.9815750811249018 0.014914463222442909 0.040757692915732266 0.0056507595504960975 0.9126660823822021 0.8215415477752686
13       0.6805486604571342 0.6515992475248387 0.8669489696621895 0.9194146510774055 0.06914848554879427 0.08658020198345184 0.7947204485535622 0.9112230115332034 0.7072365880012512 0.9131371297782809 0.7431452125310898 0.9681792557239532 0.8758286833763123 0.973806120455265 0.9982588090933859 0.03525876502668506 0.07328339711312817 0.014142212283205996 0.9833701699972153 0.9728249311447144
14       0.7640294823795557 0.7497740838190783 0.8940434008836746 0.9408589349409868 0.06459102992500576 0.06450751423835754 0.8700249269604683 0.9589849056184416 0.7984903454780579 0.9439251486013536 0.746609702706337 0.9907447397708893 0.9570915997028351 0.973806120455265 0.9630357995629311 0.01691280569134044 0.04609652164931802 0.010119589059178872 0.9880167245864868 0.9762206077575684
15       0.7543514743447304 0.7263468149239602 0.8884312212467194 0.9395693516731263 0.062153128907084465 0.043372660875320435 0.8828060403466225 0.9610527016726103 0.8096082806587219 0.9684527752426995 0.816750556230545 0.993604672451814 0.9617432206869125 0.021085500717163086 0.9976206419523805 0.01389378666242516 0.03797281567348426 0.010656330172258244 0.9802011400461197 0.96882164478302
