ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7410059447089831 0.6944540456908765 0.9082870781421661 0.931056607740395 0.07093931198120118 0.09216584265232086 0.8869684139887491 0.9616321412281739 0.8043854534626007 0.948147618832726 0.7209235429763794 0.9678239355484645 0.9398090541362762 0.9820790160447359 0.9971451652236283 0.02254993319376075 0.0418816959317102 0.010656325090925258 0.983914315700531 0.9688217639923096
1        0.6950191874057055 0.6678356031676935 0.876216471195221 0.9201287597636966 0.0715257061852349 0.12649087607860565 0.6275125350803137 0.8126770678677202 0.5351563692092896 0.9069220050865163 0.6266146004199982 0.9784857276827097 0.8729121387004852 0.0018348097801208496 0.9529664777219296 0.012953380366895785 0.04145727588074014 0.007975763147983952 0.9606840759515762 0.8691881895065308
2        0.7509014283617338 0.6878221854504939 0.8359912186861038 0.9312711420868124 0.05950555536482072 0.13729170709848404 0.9326395591100057 0.9739634776284696 0.8106088936328888 0.9675844536752365 0.8106088936328888 0.9884851773579915 0.9893174469470978 0.9884243253618479 0.9982281163102016 0.023679408133707395 0.0483123566062818 0.010656330172258244 0.984682540098826 0.96882164478302
3        0.7274797186255455 0.6908449434164551 0.8690508529543877 0.9293633695425731 0.061153338601191876 0.16672612726688385 0.8592865814765295 0.9377484974914503 0.6920588463544846 0.9683370684604711 0.8497803211212158 0.9915729761123657 0.9588209241628647 0.9893253436312079 0.9984155584825203 0.01981871264148302 0.04894670014889912 0.01108914456635729 0.9873142639795939 0.9743727445602417
4        0.6259273737668991 0.5786554473576044 0.773325840011239 0.8191441323199431 1.0             1.0             0.5435566939413548 0.8292570537761235 0.5435566939413548 0.821572070480013 0.5156547632068396 0.9232496358454227 0.7668184507638216 0.0008943676948547363 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
5        0.7485500238835812 0.7020122845410959 0.8740127757191658 0.9344952284212572 0.06960105299949648 0.09965340793132782 0.7756846249103546 0.921965264494581 0.7633393704891205 0.9167681369439968 0.7694293260574341 0.9377620480954647 0.9470001310110092 0.8575346022844315 0.9974360654596239 0.014136039476084763 0.04534838614919728 0.00977288748486649 0.9757735282182693 0.9199168086051941
6        0.6259273737668991 0.5786554473790142 0.773325840011239 0.8191441323199431 1.0             1.0             0.552746869623661 0.8326948469291474 0.552746869623661 0.8280581176979059 0.5008314657025039 0.9349583759903908 0.765793101862073 0.0008943676948547363 0.9991921079345047 9.433509828167359e-06 9.433509828167359e-06 9.433509828167359e-06 0.7944335341453552 0.7944335341453552
7        0.7937561869621277 0.7413006238425257 0.9110060334205627 0.9384266477132189 0.0632352618610158 0.05132950842380524 0.8293219655752182 0.9368071443655914 0.7020432353019714 0.9377034414440035 0.7772820293903351 0.9191685194770495 0.9390919655561447 0.006707429885864258 0.19618839025497437 0.013659882444740692 0.08019807033638372 0.004381046721684544 0.8651539087295532 0.25487005710601807
8        0.6004582494497299 0.5558746072028004 0.7579029463231564 0.8594018307600324 1.0             1.0             0.564210020005703 0.8258837085208114 0.564210020005703 0.8296456475452212 0.49705598573200405 0.8642012005050977 0.7647056514397264 0.7825664728879929 0.9661351814866066 0.3417918599778008 0.3417918599778008 0.3417918599778008 0.7646560072898865 0.7646560072898865
9        0.5741613917052746 0.5543574399229487 0.7580799795687199 0.8211595335681188 0.09377872943878174 0.16770706325769424 0.5653827413916588 0.8012139252251779 0.5393946543335915 0.8402630599388938 0.529271462932229 0.8489042756458124 0.759020128287375 0.16036361455917358 0.8251797705888748 0.00024307514502664804 0.43895118884462236 1.2472062697092964e-06 0.4468284174799919 0.17780433595180511
10       N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A             N/A            
