ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7451507697502772 0.7035625369478298 0.8749898970127106 0.9318572622030339 0.07285188401446618 0.1775781363248825 0.8294587582349777 0.9353753922566157 0.695262536406517 0.9208914723213755 0.6744562536478043 0.9719687605897586 0.9133395254611969 0.9912467319518328 0.998029708629474 0.02154207306232499 0.039668915014951685 0.011845268445797428 0.9827407002449036 0.9684762358665466
1        0.6712442114949226 0.6357183377746674 0.8495214879512787 0.9274979638443752 0.05934229918888634 0.08600179851055145 0.7399530112743378 0.8842743025564099 0.5968915075063705 0.9329910391407239 0.627838060259819 0.9547107517719269 0.871217742562294 0.000979304313659668 0.631056398153305 0.010039765428647311 0.027811831679219766 0.008430719301588771 0.9370960791905721 0.8425149321556091
2        0.7380030204852422 0.6833695267948012 0.8755425661802292 0.9338191360235214 0.05725874869447001 0.08622288703918457 0.8322572012742361 0.9385626373239297 0.737721711397171 0.9479496216650887 0.7631643414497375 0.998616414765517 0.8948898464441299 0.9926212034188211 0.0038282275199890137 0.011557284055675895 0.026020807159905606 0.01040342764873126 0.9854533473650614 0.9684762358665466
3        0.7598278075456619 0.7012590830544791 0.8702480122447014 0.9288585417707964 0.0648708602489163 0.19999362155795097 0.7641733512282372 0.9249554463821572 0.6931554228067398 0.8100300604983866 0.5151407122612 0.9592248871922493 0.8929663598537445 0.03824806213378906 0.9990311309229583 0.022023735048970892 0.05073489560977265 0.019206412484153827 0.9902463257312775 0.9873127341270447
4        0.8196707665920258 0.7047106617601353 0.8276240080595016 0.8843238864320853 1.0             1.0             0.6981512606143951 0.9455678482214305 0.6981512606143951 0.8411351851186342 0.5936018452048302 0.8830069713294506 0.868678979575634 0.9116991460323334 0.9952063839882612 0.43211105815679146 0.43211105815679146 0.43211105815679146 0.7232276201248169 0.7232276201248169
5        0.7580855116248131 0.6914092693852538 0.8574180975556374 0.9217182114428165 0.11326821353928795 0.13408110290765762 0.7243149653077126 0.919238392309657 0.7207770943641663 0.8705820039282958 0.6626369655132294 0.9282265603542328 0.9073392450809479 0.26349031925201416 0.9534127153456211 0.01042681578990104 0.012910260762681454 0.009994850845327618 0.8775604665279388 0.7695016264915466
6        0.8139203786849976 0.6950003476719768 0.815443143248558 0.9378858533052599 1.0             1.0             0.6983693242073059 0.9438726780715072 0.6983693242073059 0.8590106043918913 0.6332601010799408 0.8770486190915108 0.8521106839179993 0.9850795529782772 0.9979777929838747 0.0051019987619795116 0.0051019987619795116 0.0051019987619795116 0.051076680421829224 0.051076680421829224
7        0.7695527374744415 0.6953737452243529 0.8785371780395508 0.8902445650743954 1.0             1.0             0.7769831120967865 0.9486063686857351 0.7769831120967865 0.8432416568306591 0.5999064967036247 0.9433719689647356 0.8983585834503174 0.8764726296067238 0.9970219382084906 0.4826194180493844 0.4826194180493844 0.4826194180493844 0.7590212225914001 0.7590212225914001
8        0.6160430982708931 0.5747265527120936 0.7773708645254374 0.8635230560116051 1.0             1.0             0.6048425510525703 0.8482765702069672 0.6048425510525703 0.8455292814809494 0.484739001840353 0.8797860493262609 0.7915052361786366 0.5483896136283875 0.9827625453472137 0.5524214709310262 0.5524214709310262 0.5524214709310262 0.7598541378974915 0.7598541378974915
9        0.6126806258278734 0.5851554715180542 0.7848403640091419 0.8631175670269373 -5.960464477539063e-08 -2.9802322387695312e-08 0.6110863445655388 0.7973465563288751 0.5194675698876381 0.8762948848574753 0.5673680976033211 0.8874235097684112 0.7915285788476467 0.20380526781082153 0.18895870447158813 6.098086082308459e-05 0.26399675662618804 5.051604734498791e-06 0.906864055815865 0.567077100276947
10       0.5865633504570655 0.6002800369941116 0.906516820192337 0.8405042763799428 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5300318262768242 0.7986796978835783 0.5226287189871073 0.8414974344662394 0.5757705122232437 0.9019789315244687 0.8852365463972092 0.32676637172698975 0.6060393750667572 2.3138716442202122e-05 0.2576897048831005 5.051595099336596e-06 0.9402372326772168 0.07277599722146988
11       0.6617306172847748 0.6082820441760066 0.8040946871042252 0.8893148149037381 1.0             1.0             0.6053593009710312 0.8665051343451657 0.6053593009710312 0.8249351389564743 0.5224240235984325 0.9255619626492262 0.7865284606814384 0.4880937337875366 0.9923015902750194 0.4572807931678651 0.4572807931678651 0.4572807931678651 0.7850190997123718 0.7850190997123718
12       0.6889949515461922 0.6881095040792032 0.8881411105394363 0.9332738758197853 0.08803289135297143 0.23146578297019005 0.849414587020874 0.9430240120781361 0.7040077745914459 0.9149463162548486 0.6407112777233124 0.9435961451381445 0.8974205702543259 0.8770273849368095 0.9976790535729378 0.005842649451268172 0.008088779443950976 0.004546637680568313 0.9183962941169739 0.8683163523674011
13       0.7337352633476257 0.7043481344944271 0.8948174118995667 0.9160004617706422 0.0547473169863224 0.06660093367099762 0.8071840882301331 0.9214714373082415 0.7501085698604584 0.8317248026215358 0.6066323518753052 0.9149926528334618 0.9675439298152924 0.8649716079235077 0.9915254153311253 0.034649356143250674 0.09995289638846189 0.017636795831361938 0.9902327537536622 0.9871337413787842
14       0.864474456757307 0.7899031537463483 0.9132437258958817 0.946696694634977 -6.51925802230835e-09 0.0             0.8627203963696957 0.9715729814515175 0.8510896861553192 0.8135852930390801 0.5644803941249847 0.8902997653931379 0.9257146418094635 0.03357309103012085 0.9971370447892696 0.04906897483045764 0.5166116076902316 0.013568110002107857 0.9860344752669334 0.9572474360466003
15       0.7868044277032217 0.7487682386072001 0.8856419026851654 0.938519224805652 0.04083570010132265 0.05201931297779083 0.7195913890997568 0.8728155656008862 0.5928157269954681 0.8134121777968095 0.5638239160180092 0.9611517190933228 0.8738501444458961 0.0005658268928527832 0.08521586656570435 0.003242764163685826 0.02973740415059904 0.0006953798182938143 0.6781986492375532 0.04772816225886345
16       0.7548048663884401 0.7272092564760343 0.867268368601799 0.9438654734344964 0.06873598363664413 0.11510209739208221 0.7985592298209667 0.9156744532283492 0.6205613762140274 0.9668362049739665 0.7818134725093842 0.9868619820723931 0.9470546096563339 0.0004843473434448242 0.15120017528533936 0.02560287482243333 0.06274702612853995 0.011845302335430768 0.9864009320735931 0.9684762358665466
17       0.8038949072360992 0.727170719004328 0.8302765041589737 0.9401494597687441 0.048556819558143616 0.07429318130016327 0.7864174544811249 0.9456006356789537 0.7703056931495667 0.8063108737830943 0.5404339991509914 0.8769756220281124 0.8731546401977539 0.002449333667755127 0.9820560868829489 0.010365279927170068 0.07628855039252189 0.0044609944972262535 0.9768455425898234 0.9593963623046875
18       0.70119858533144 0.6836103045539013 0.8663868308067322 0.9361804518316473 0.07355670531590774 0.158458910882473 0.8168008824189504 0.9222086631518964 0.7130514979362488 0.9453837997532739 0.7364317923784256 0.9737420529127121 0.9312655478715897 0.020376741886138916 0.9980407231487334 0.02460990447382025 0.0461267877866512 0.01184528539060198 0.9668890039126078 0.9416273832321167
19       0.7462719883769751 0.7211168619581092 0.8741868063807487 0.9330794935425123 0.06165752746164799 0.08335301280021667 0.8112874813377857 0.9368220791255979 0.650066152215004 0.9633491059067509 0.7533390522003174 0.9954862588395675 0.9362794458866119 0.07034635543823242 0.9934534151107073 0.014741894585622169 0.04860244364481793 0.005630552049227533 0.9883993715047836 0.9696539044380188
20       0.5765798464417458 0.5468551714263696 0.7670035026967525 0.9075469931438704 1.0             1.0             0.572593592107296 0.8190275131382894 0.572593592107296 0.8208780594489842 0.49970230646431446 0.8390311095863581 0.7783956918865442 0.7274515926837921 0.9885418051853776 0.7511957318437186 0.7511957318437186 0.7511957318437186 0.7193385362625122 0.7193385362625122
21       0.5619206689298153 0.535365807355046 0.7585733029991388 0.9082657107411453 1.0             1.0             0.6046493947505951 0.826805071314148 0.6046493947505951 0.8139670793585526 0.5223667789250612 0.9115628860890865 0.7721189968287945 0.73041832447052 0.9786008335649967 0.6973290659208004 0.6973290659208004 0.6973290659208004 0.8098903894424438 0.8098903894424438
22       0.5994040087486306 0.6086252879161107 0.816950798034668 0.8630463148177672 -1.986821485111534e-08 -2.9802322387695312e-08 0.5419827103614807 0.8002261488684047 0.5178869627416134 0.8296756278135164 0.5731848031282425 0.9280087491497397 0.840287946164608 0.01167207956314087 0.4093126058578491 4.915511193175321e-05 0.34919222315852577 5.051595099336596e-06 0.819429442131271 0.03234345093369484
23       0.6115109920501709 0.5742359640260142 0.779904767870903 0.8994251221735939 1.0             1.0             0.616702526807785 0.8510931448898802 0.616702526807785 0.8385947198884705 0.5285635553300381 0.8813724592328072 0.7938361130654812 0.536278486251831 0.9826147705316544 0.594057128395484 0.594057128395484 0.594057128395484 0.514418363571167 0.514418363571167
24       0.7433523833751678 0.6887534369901835 0.9189019799232483 0.9285827433240825 0.08919824163118995 0.23496989347040653 0.8830472230911255 0.9802697093368664 0.7703108787536621 0.927170723612643 0.6835229843854904 0.9903845340013504 0.9166447222232819 0.990987453609705 0.9989414067240432 0.026413146761637016 0.0356994277146305 0.014142192052623516 0.9797202050685883 0.9762207269668579
25       0.875057315826416 0.8069010217228662 0.9584857672452927 0.9288831239350364 -8.514949190185916e-09 0.0             0.6890912183870872 0.9406038667898089 0.5283646117895842 0.8238789118266814 0.584111861884594 0.8326400483647982 0.9145456850528717 0.000861048698425293 0.03231018781661987 0.011216483655140845 0.19985163347914534 0.001218616428491081 0.9536276956399282 0.45551344752311707
26       0.7738989889621735 0.7061157457773453 0.8615038022398949 0.9313452538402601 0.05768152457826281 0.02210143208503723 0.8839469452699026 0.9580682130114075 0.7903871238231659 0.8136701742354704 0.5644776299595833 0.8858262002468109 0.956729993224144 0.16834747791290283 0.9984126085182652 0.04319802716713525 0.14624039483417012 0.019401493645384973 0.9918675422668457 0.9888964891433716
27       0.8096955716609955 0.7150763044255259 0.8849597126245499 0.9359110531819494 1.0             1.0             0.7144690006971359 0.9456621864046038 0.7144690006971359 0.8223993184321934 0.5844579935073853 0.876207172870636 0.8369050249457359 0.6278592348098755 0.9992183658760041 0.014267124931554067 0.014267124931554067 0.014267124931554067 0.9947267174720764 0.9947267174720764
28       0.8001892765363058 0.7375616726155083 0.9072012901306152 0.9357543869598491 0.03503896639897275 0.05619734525680542 0.7088747123877207 0.9315138811551069 0.644650399684906 0.8033701330181277 0.5401164665818214 0.8874614834785461 0.8667250797152519 0.0036662817001342773 0.9951876224949956 0.00391753391313294 0.030686813537788862 0.0013623785950415078 0.9818732539812723 0.9640538096427917
29       0.7141908506552378 0.6515354020598655 0.8346959799528122 0.9241756457706978 0.06752769378098578 0.1351400911808014 0.6678480754295985 0.8953602781890233 0.6473414450883865 0.8154947861559728 0.5551015213131905 0.9695236931244533 0.840687558054924 0.0007253289222717285 0.0015624165534973145 0.020088809854348987 0.04859083413059724 0.017632128965739385 0.993070642153422 0.9921345710754395
30       0.7419034093618393 0.6440182373369074 0.8406148701906204 0.9236345336853914 1.0             1.0             0.7557504177093506 0.9369600155459885 0.7557504177093506 0.8096414361655159 0.543251670897007 0.9097631126642227 0.8814525604248047 0.05355149507522583 0.9986775169381872 0.02318838780997268 0.02318838780997268 0.02318838780997268 0.9826152324676514 0.9826152324676514
31       0.5805723071098328 0.5517470853388659 0.7808248158544302 0.8786071137442084 1.0             1.0             0.9846989214420319 0.9935823039217002 0.9846989214420319 0.8714173727190526 0.4938313104212284 0.8812768111626307 0.8511084765195847 0.9883105745539069 0.9997145391826052 0.005630552049227533 0.005630552049227533 0.005630552049227533 0.9696539044380188 0.9696539044380188
32       0.7120930502812067 0.6751211881310792 0.8869524151086807 0.9297730309325595 0.07316717505455017 0.175159752368927 0.7694388826688131 0.9166934365926176 0.6082493811845779 0.928058537909338 0.7049378007650375 0.958641437192758 0.9383089989423752 0.12331622838973999 0.9984398055821657 0.008456404950483696 0.020470995228762626 0.00418315381592446 0.987103263537089 0.9743727445602417
33       0.7282489190498987 0.6932312514134601 0.8713390529155731 0.9322275851986238 0.05821850186302546 0.10886204242706299 0.8224510500828425 0.9454217309194393 0.685377910733223 0.9353212331310332 0.7587371170520782 0.9792221635580063 0.9144484102725983 0.9930063947103918 0.9977574713993818 0.02032701519551216 0.046742842381920335 0.01184528539060198 0.9860892295837402 0.9684762358665466
34       0.7211426943540573 0.6803015958867036 0.855424664914608 0.9425188129146894 0.0615900589360131 0.1634484902024269 0.8530034472544988 0.9291681314518776 0.7131221741437912 0.8711633353204606 0.6256381720304489 0.9955327212810516 0.9355888068675995 0.05483531951904297 0.9538315385580063 0.014579120636159607 0.0269575655186621 0.008962304570210087 0.9881399075190226 0.9762207269668579
35       0.7811372727155685 0.7182533242984822 0.9205605983734131 0.9356845821375432 0.08547157711452913 0.1499190852046013 0.8214016159375509 0.9532310462644862 0.6890065968036652 0.9636422187952212 0.748606950044632 0.9824634393056234 0.9193708598613739 0.0010939836502075195 0.995537362061441 0.012232720176276782 0.021348218703905117 0.007646078813385457 0.988377312819163 0.9762206077575684
36       0.8090396722157797 0.7601150962858437 0.931196853518486 0.9325734407317882 0.07225465545287502 0.15660521388053894 0.7587432662645975 0.9340115543723115 0.7016305029392242 0.8411678114852696 0.6042077243328094 0.9107602636019388 0.9239433705806732 0.006472408771514893 0.9917549174278975 0.008834517554647628 0.030921329409628783 0.004451201145770299 0.9907032450040182 0.9879056215286255
37       0.7726491200072425 0.7142962900804009 0.8768518567085266 0.9342135321025904 0.003669564762423083 0.0025479644536972046 0.7653922310897282 0.8881870576995419 0.6604245007038116 0.822238551488689 0.5570380985736847 0.9506914211171014 0.868865542113781 0.34670597314834595 0.9969781918916851 0.028442276959539495 0.312480785109125 0.00914326776044849 0.991927010672433 0.9897096753120422
38       0.8078587651252747 0.7469541698407669 0.8695642575621605 0.9404032588005066 0.07351108193397526 0.1673375517129898 0.7510095983743668 0.9338248859906297 0.7509768605232239 0.8177104693748021 0.5438776016235352 0.9007568508386612 0.861072912812233 0.9047528430819511 0.9995270858344156 0.0060829843121859226 0.009777077791175717 0.004775922231611908 0.9908466041088104 0.9875192642211914
