ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7900254055857658 0.7301908847425254 0.8893345594406128 0.9322657930181626 0.07113768873007398 0.06543178856372833 0.7901781424880028 0.9357840209260773 0.7079827934503555 0.8360396419710026 0.5805667415261269 0.9831566035747528 0.9094176888465881 0.006444036960601807 0.9829728975892067 0.012292670159276644 0.03256306008405549 0.006506577613044195 0.9291343092918396 0.8002248406410217
1        0.7245590835809708 0.6815994087186071 0.8994155377149582 0.9180029276036477 0.09143608074257337 0.12041270732879639 0.6296711762746176 0.8399541945724511 0.5675779581069946 0.8559230566687241 0.627592533826828 0.991974376142025 0.8664601594209671 0.004492521286010742 0.9933114545419812 0.007191428547099148 0.01385729405142836 0.0009628734291444217 0.9476992686589559 0.8822327852249146
2        0.7802806608378887 0.7307750339649858 0.8865796327590942 0.9353268259674087 0.057996808654732224 0.04446473717689514 0.7952147163450718 0.893663286579983 0.6653119921684265 0.866358374465762 0.6581262499094009 0.9591059448818365 0.9451375603675842 0.06157463788986206 0.6826682090759277 0.014104619111756814 0.058807221904012885 0.003684742161072788 0.977575309574604 0.9349890947341919
3        0.763075504038069 0.7229020671591857 0.9272676557302475 0.9397609483811163 0.05271617519228078 0.0618375688791275 0.8131723718510734 0.835572822900041 0.5881350934505463 0.9017232698618547 0.7491688132286072 0.9559771906998422 0.9517458975315094 0.0361214280128479 0.7880080044269562 0.004436113168562973 0.056842283954696364 9.647070860938141e-05 0.9871777892112732 0.9783826470375061
4        0.8100599667855671 0.7500631485030373 0.8755635023117065 0.9369878624444422 0.06979530025273561 0.05499112606048584 0.7092812955379486 0.9070201015754671 0.6677838861942291 0.8772293433875699 0.6859356909990311 0.8926177711359092 0.8431160897016525 0.010736644268035889 0.9718504846096039 0.014384359533239627 0.04341892409756403 0.005947711788117062 0.9247555903026036 0.8232479095458984
5        0.770497864484787 0.7144629979955739 0.8760300129652023 0.935704087637938 0.04109530846277876 0.07458320260047913 0.7566283047199249 0.9157889854999803 0.7213694453239441 0.863578144813669 0.6451411247253418 0.9158142074942589 0.8998154252767563 0.08004480600357056 0.9938909797929227 0.015245870268931483 0.039883086192655584 0.006785708218075941 0.9907555937767029 0.9850820302963257
6        0.7289939653128386 0.6850026303623942 0.8714969083666801 0.9400656180801215 0.038321201999982235 0.05613128840923309 0.8103343322873116 0.9192356973424469 0.7175315022468567 0.9153345993334185 0.7797693908214569 0.9619750324636698 0.9140986949205399 0.5614612996578217 0.9152251780033112 0.011699634060854827 0.03673576663582147 0.0046767788624023495 0.8590044267475605 0.31020334362983704
7        0.785405912569591 0.7383684601561336 0.9234032928943634 0.9368886401449196 0.04539111363036297 0.07886876165866852 0.773798229438918 0.9278018073928354 0.7189972549676895 0.9255785228385462 0.7864766120910645 0.9275187938695861 0.9308686256408691 0.8858116120100021 0.930597223341465 0.015916791057435827 0.04693231173995829 0.008583609941425424 0.9011931163924081 0.6414672136306763
8        0.8022469182809194 0.7444965739803793 0.9100534021854401 0.9397386038423183 0.04549252986907959 0.08447228372097015 0.6770254249374071 0.9212828280708951 0.6411695778369904 0.8910094000426602 0.681548222899437 0.9340101306637127 0.9078469723463058 0.47093433141708374 0.009535789489746094 0.010150007065533245 0.041043223351947315 0.004402856150982424 0.9607333739598592 0.8910305500030518
9        0.7585262485912868 0.7179607486432411 0.8825455605983734 0.9390070340850136 0.056620073137861326 0.06001575291156769 0.7483843245676586 0.9182357753369912 0.6714073121547699 0.9062349485107097 0.7552228271961212 0.9667308674681754 0.8979553878307343 0.003955185413360596 0.005419671535491943 0.010021265838964486 0.040378439798946675 0.003030552669876441 0.9186844570296151 0.7348780632019043
10       0.7360950484871864 0.7012152001442551 0.9030936807394028 0.9281477055776475 0.07082426777252782 0.06742709875106812 0.7405341031650702 0.8492754543258141 0.6070031151175499 0.9021268505870474 0.7470192611217499 0.9484893704454104 0.9335639476776123 0.03255927562713623 0.014782845973968506 0.0003076503741758371 0.045459094343319996 2.5555208853028776e-06 0.9085528055826823 0.5853418111801147
